seq,title,url,image_url,ingredients_text,steps_text,tags,publish_date
B01-0653,”i­¹ĆŠ”j¾š¤l»]³½:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0653,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-089.jpg,,,,
B01-1446,【食譜】茄汁燒魚(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1446,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn077-014.jpg,【材　料】、吳郭魚:1尾、大番茄:1顆、洋蔥:1/2顆、青椒:1顆、蒜仁:2顆、紅辣椒:1根、麵粉:炸粉：  2大匙、【調 味 料】、白醋:1大匙 砂糖 1小匙 醬油 1小匙 番茄醬 1大匙 鹽 少許 白胡椒 少許 水 適量、砂糖:1小匙 醬油 1小匙 番茄醬 1大匙 鹽 少許 白胡椒 少許 水 適量、醬油:1小匙 番茄醬 1大匙 鹽 少許 白胡椒 少許 水 適量、番茄醬:1大匙 鹽 少許 白胡椒 少許 水 適量、鹽:少許 白胡椒 少許 水 適量、白胡椒:少許 水 適量、水:適量、,"1. 1.將吳郭魚處理乾淨，在魚身肉厚處劃三刀後洗淨，再將麵粉均勻的拍在魚身上。
2. 2.熱一鍋油，將油溫燒熱至約190℃，將作法1的吳郭魚放入油鍋中，炸成金黃色後撈起瀝油，備用。
3. 3.大番茄、洋蔥、青椒切小塊；蒜仁與紅辣椒切片，備用。
4. 4.取一支炒鍋，倒入1大匙沙拉油燒熱，加入作法3的材料以中火先爆香，再加入所有調味料，與作法2炸好的魚，一起燴煮至湯汁略收即可。",,
B01-0655,【食譜】醬汁吳郭魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0655,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-098.jpg,【材　料】、吳郭魚:1條、薑:10公克、辣椒:1條、蔥:1支、【調 味 料】、醬油:2大匙 糖 1大匙 鹽 1/8茶匙 酒 1大匙 水 2杯、糖:1大匙 鹽 1/8茶匙 酒 1大匙 水 2杯、鹽:1/8茶匙 酒 1大匙 水 2杯、酒:1大匙 水 2杯、水:2杯,"1. 1.薑洗淨切菱形片；辣椒去籽洗淨，切菱形片；蔥洗淨切斜段備用。
2. 2.清除吳郭魚的魚鱗、魚鰓、內臟後，在背部劃上幾道直刀，洗淨備用。
3. 3.炒鍋先潤鍋，再放入4大匙沙拉油燒至油溫120℃，再放入吳郭魚煎炸至兩面呈金黃色備用。
4. 4.加入作法1的辛香料，以中火油溫140℃爆香，續加入所有調味料，再放入作法3的吳郭魚，轉小火燜煮至湯汁略乾即可。",,
B01-1108,【食譜】鮪魚蛋餅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1108,https://d3l76hx23vw40a.cloudfront.net/recipe/gy56-020b.jpg,【材　料】、原味蛋餅皮:2片、水漬鮪魚罐頭:1罐、水煮蛋:2顆、美生菜:2片、【調 味 料】、沙拉醬:4大匙 鹽 1/2茶匙、鹽:1/2茶匙,"1. 1.水煮蛋剝殼，將蛋切小丁。
2. 2.鮪魚瀝去水份，和沙拉醬、水煮蛋丁、鹽，混合拌勻即為鮪魚沙拉。
3. 3.美生菜洗淨，拭去水份。
4. 4.原味蛋餅皮放入油鍋中煎至兩面略有焦色取出。
5. 5.將作法4蛋餅皮置於壽司竹簾上，先放上美生菜，再將鮪魚沙拉擺上，包捲整形後，靜置一下，再將竹簾打開，從中斜切成兩等份即可。",,
B01-487,【食譜】蘿蔔炒小魚乾:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-487,https://d3l76hx23vw40a.cloudfront.net/recipe/bk91-026.jpg,【材　料】、蘿蔔乾:1/2斤、豆豉:120g、小魚乾:100g、絞肉:150g、蒜末:10粒、辣椒片:1條、米酒:1大匙、味精:1茶匙、糖:1大匙、沙拉油:1/2杯,"1. 1.將蘿蔔乾洗淨切小粒狀；豆豉洗淨瀝水；小魚乾洗淨泡水約1小時瀝乾，備用。
2. 2.起油鍋，炒香作法1小魚乾，撒入米酒；再加入作法1蘿蔔乾、豆豉、絞肉、蒜末、辣椒片拌炒，續加入味精及糖快炒均勻，起鍋前，放入些許沙拉油，出菜時更好看。",,
B01-1799,【食譜】蔥爆鯛魚片:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1799,https://d3l76hx23vw40a.cloudfront.net/recipe/whk098-010b.jpg,【材　料】、鯛魚片:1片、蔥:3根、紅辣椒:1根、蒜仁:3顆、薑:15公克、沙拉油:1大匙、【調 味 料】、鹽巴:少許 黑胡椒 少許 米酒 1大匙 香油 1小匙、黑胡椒:少許 米酒 1大匙 香油 1小匙、米酒:1大匙 香油 1小匙、香油:1小匙、,"1. 1.將鯛魚片洗淨切成大片狀，將雕魚片放入約180℃的油鍋中炸成金黃色，備用。
2. 2.把薑、紅辣椒、蒜仁、蔥都切成末狀，備用。
3. 3.取一炒鍋倒入沙拉油，將作法2的材料依序加入爆香，再加入炸好的鯛魚片一起翻炒均勻，再加入所有調味料即可。",,
B01-1168,【食譜】咖哩蒸土魠魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1168,https://d3l76hx23vw40a.cloudfront.net/recipe/bk181-021.jpg,【材　料】、土魠魚:1片、薑末:5公克、青蔥末:1支、紅蘿蔔碎:5片、金針菇:1/2把、【調 味 料】、咖哩粉:2大匙 香油 1小匙 奶油 1小匙 鮮奶 30cc 鹽 少許 白胡椒 少許、香油:1小匙 奶油 1小匙 鮮奶 30cc 鹽 少許 白胡椒 少許、奶油:1小匙 鮮奶 30cc 鹽 少許 白胡椒 少許、鮮奶:30cc 鹽 少許 白胡椒 少許、鹽:少許 白胡椒 少許、白胡椒:少許,"1. 1.將土魠魚洗淨，再使用餐巾紙吸乾，放入盤中。
2. 2.取容器，將所有的調味料、薑末、青蔥末和紅蘿蔔碎一起輕輕攪拌均勻，鋪蓋在作法1的土魠魚上。
3. 3.蓋上保鮮膜，放入電鍋中，外鍋加入一杯水蒸至開關跳起。",,
B01-251,【食譜】焗烤鮪魚厚片:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-251,https://d3l76hx23vw40a.cloudfront.net/recipe/bk55-017a.jpg,【材　料】、洋蔥:25g、蕃茄:25g、水煮鮪魚罐頭:1大匙、低脂乳酪:1片、厚片吐司:1片、乳酪絲:1大匙,"1. 1.將洋蔥切成小丁狀；蕃茄洗淨，橫切成片狀備用。
2. 2.將水煮鮪魚的水分瀝乾，加入洋蔥丁一起拌勻。
3. 3.依序將低脂乳酪、蕃茄片及拌勻的洋蔥鮪魚放在厚片吐司上，再撒上乳酪絲，然後放入已預熱5分鐘的烤箱中，上下火為170℃，烤約30∼40分鐘，至乳酪絲呈金黃色即可。",,
B01-1316,【食譜】酸菜魚片湯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1316,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn64-028.jpg,【材　料】、鯛魚:300公克、酸菜:200公克、熟筍片:60公克、薑片:15公克、蔥段:15公克、乾辣椒:15公克、花椒粒:少許、水:1000㏄、【調 味 料】、鹽:1/2小匙 雞粉 1/4小匙 米酒 2大匙 胡椒粉 少許 白醋 1小匙、雞粉:1/4小匙 米酒 2大匙 胡椒粉 少許 白醋 1小匙、米酒:2大匙 胡椒粉 少許 白醋 1小匙、胡椒粉:少許 白醋 1小匙、白醋:1小匙、,"1. 1.鯛魚洗淨切片；酸菜洗淨切片，備用。
2. 2.取湯鍋倒入水煮至滾沸，放入薑片、乾辣椒、花椒粒、作法1酸菜片、熟筍片煮1分鐘。
3. 3.於作法2鍋中放入蔥段和作法1鯛魚片煮至滾沸，加入所有調味料煮勻即可。",,
B01-0904,【食譜】台味蒸魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0904,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn23-012.jpg,【材　料】、鮮魚:1尾、五花肉絲:30公克、香菇:10公克、辣椒:3公克、薑:10公克、蔥花:10公克、【調 味 料】、牛頭牌原味沙茶醬:1大匙 醬油 1大匙 米酒 1小匙 細糖 1小匙 香油 1小匙 水 1大匙、醬油:1大匙 米酒 1小匙 細糖 1小匙 香油 1小匙 水 1大匙、米酒:1小匙 細糖 1小匙 香油 1小匙 水 1大匙、細糖:1小匙 香油 1小匙 水 1大匙、香油:1小匙 水 1大匙、水:1大匙,"1. 1.鮮魚洗淨，置魚蒸盤上備用。
2. 2.五花肉、香菇、薑、辣椒接切絲備用。
3. 3.將作法2的材料與所有調味料一起拌勻。
4. 4.將拌好的調味料均勻的淋在作法1鮮魚上，放入蒸籠中，以大火蒸約15分鐘取出，撒上蔥花即可。",,
B01-1413,【食譜】乾燒吳郭魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1413,https://d3l76hx23vw40a.cloudfront.net/recipe/bk202-043b.jpg,【材　料】、吳郭魚:350公克、蔥:10公克、紅辣椒:10公克、【調 味 料】、乾燒醬:4大匙、,"1. 1.先將吳郭魚洗淨，以刮鱗刀刮除魚鱗，去鰓和內臟，再於魚肉上劃3刀；蔥及紅辣椒切絲。
2. 2.將作法1的吳郭魚放入蒸盤中，淋上調味料。
3. 3.取一中華炒鍋，鍋中加入適量水，放上蒸架，將水煮至滾。
4. 4.將作法2的蒸盤放在作法3的蒸架上，蓋上鍋蓋以大火蒸約10分鐘。
5. 5.取出作法4蒸熟的吳郭魚，擺上作法1的蔥絲和紅辣椒絲即可。",,
B01-1343,【食譜】不用蒸籠的蒸魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1343,https://d3l76hx23vw40a.cloudfront.net/recipe/m162.jpg,【材　料】、魚:1尾、米酒:2大匙、蔥:適量、薑:適量、水:4大匙、糖:1茶匙、醬油:2大匙、蠔油:1大匙,"1. 1.準備殺好的魚，而魚身的中後半部最難熟，所以在魚的背部用刀沿背鰭劃開到骨頭部位，兩三片薑片與蔥，加入滾水中，再加兩大匙米酒，等水開之後把魚劃開口朝下下鍋，水量約淹過魚即可,再把火開到最小有微微冒泡即可蓋上鍋蓋，溫度約９５∼９８度之間，煮約十分鐘，之後用筷子在魚最厚的背部插一下應能順利插到骨頭，這樣就熟了即可撈起
2. 2.這裡來教大家去除腥味的方法，用刀切一些薑絲與蔥絲，因蔥絲比較難切可用切蔥絲器來輔助使用，之後把薑絲與蔥絲泡一下水，再撈起放置魚身上。
3. 3.準備一些熱油，溫度約１８０∼２００度，把油淋到魚上這樣就可以蓋過魚的腥味，再來在鍋子加入四大匙水、兩大匙醬油、一大匙蠔油、一茶匙糖，一起煮滾後淋到魚身上，這樣就可以做出不用蒸籠的蒸魚。",,
B01-610,【食譜】泰式檸檬魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-610,https://d3l76hx23vw40a.cloudfront.net/recipe/bk107-037.jpg,【材　料】、鱸魚:一條、檸檬:半顆、薑片:20公克、紅辣椒:1根、香菜:少許、【調 味 料】、魚露:2小匙 白胡椒粉 少許 甘味醬油 1大匙 細砂糖 2小匙 香油 1大匙、白胡椒粉:少許 甘味醬油 1大匙 細砂糖 2小匙 香油 1大匙、甘味醬油:1大匙 細砂糖 2小匙 香油 1大匙、細砂糖:2小匙 香油 1大匙、香油:1大匙,"1. 1.將殺好鱸魚的兩側各用菜刀劃開五刀，放置於蒸盤內；檸檬切片、紅辣椒切斜片備用。
2. 2.將作法1的檸檬片置於切開的肉中，紅辣椒片和薑片都放在魚肚中。
3. 3.將魚露及胡椒粉、醬油、細砂糖、香油攪拌均勻，淋於檸檬魚身上，放入蒸鍋以大火蒸10分鐘後取出，撒上香菜即成。",,
B01-1119,【食譜】海鮮酥皮濃湯(1):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1119,https://d3l76hx23vw40a.cloudfront.net/recipe/gy57-074.jpg,【材　料】、酥皮:1片、玉米濃湯:500㏄、蛋黃:1顆、鮮蝦:5尾、魚片:30公克、透抽片:20公克、【調 味 料】、粗黑胡椒粉:少許,"1. 1.烤箱先預熱至150℃備用。
2. 2.玉米濃湯、鮮蝦、魚片、透抽片、調味料放入烤碗內，放入作法1的烤箱中以150℃烤約5分鐘，取出備用。
3. 3.市售酥皮抹上蛋黃後舖至作法濃湯碗上，再以200℃烤約3分鐘至酥皮膨脹表面呈金黃色即可。",,
B01-0670,【食譜】桂花魚翅:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0670,https://d3l76hx23vw40a.cloudfront.net/recipe/re02-034.jpg,【材　料】、魚翅:70公克、洋蔥絲:70公克、紅蘿蔔絲:40公克、筍絲:70公克、香菇絲:40公克、沙拉油:少許、蒜末:少許、蔥絲:60公克、全蛋:6顆、【調 味 料】、鹽:1又1/2匙 味素 少許 胡椒粉 1/2匙 米酒 1/2匙 雞粉 1又1/2匙、味素:少許 胡椒粉 1/2匙 米酒 1/2匙 雞粉 1又1/2匙、胡椒粉:1/2匙 米酒 1/2匙 雞粉 1又1/2匙、米酒:1/2匙 雞粉 1又1/2匙、雞粉:1又1/2匙,"1. 1.將洋蔥絲、紅蘿蔔絲、筍絲、香菇絲、魚翅分別汆燙後撈起備用。
2. 2.取一鍋加入沙拉油熱鍋後，再加入蒜末爆香。
3. 3.全蛋打散成蛋液後，加入鹽、味素、胡椒粉、米酒一起攪拌均勻後，倒入作法2的鍋中一起快炒數下。
4. 4.再繼續加入洋蔥絲、紅蘿蔔絲、筍絲、香菇絲、蔥絲一起快炒後，最後再加入魚翅炒至湯汁收乾即可。",,
B01-1134,【食譜】海鮮蕃茄湯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1134,https://d3l76hx23vw40a.cloudfront.net/recipe/gy62-058.jpg,【材　料】、蕃茄:1顆、洋蔥:1/2顆、鮮魚:1尾、鮮蝦:6尾、透抽:1/2尾、蛤蜊:6個、水:8杯、【調 味 料】、蕃茄糊:1/2杯 鹽 少許、鹽:少許,"1. 1.蕃茄、洋蔥洗淨切丁；鮮魚去鱗去內臟洗淨切塊；鮮蝦洗淨剪鬚；透抽去內臟洗淨切圈型；蛤蜊泡水吐沙洗淨，備用。
2. 2.外鍋洗淨按下啟動開關加熱，外鍋中倒入少許油，放入作法1的洋蔥丁、蕃茄丁炒香後加水八分滿。
3. 3.加入蕃茄糊攪拌均勻，按下開關，蓋鍋蓋煮約20分鐘，開蓋放入作法1的海鮮料，續煮約5分鐘，加鹽調味即可。",,
B01-370,【食譜】豆豉虱目魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-370,https://d3l76hx23vw40a.cloudfront.net/recipe/bk83-022.jpg,【材　料】、虱目魚腹:1塊、豆豉:1大匙、薑:20克、蔥:2根、蒜仁:2粒、紅辣椒:1根、【調 味 料】、A.水:200㏄ 米酒 1小匙 醬油 1大匙 細糖 1/2小匙 B.香油 1/2小匙、米酒:1小匙 醬油 1大匙 細糖 1/2小匙 B.香油 1/2小匙、醬油:1大匙 細糖 1/2小匙 B.香油 1/2小匙、細糖:1/2小匙 B.香油 1/2小匙、B.香油:1/2小匙,"1. 1.虱目魚洗淨，豆豉洗淨，薑去皮、切絲，蔥洗淨、切小段，蒜仁、紅辣椒洗淨、切碎備用。
2. 2.熱鍋倒入少許油燒熱，小火爆香豆豉、薑、蒜、蔥及紅辣椒，加入調味料A後放入魚，煮滾後改小火煮約12分鐘（剩少許湯汁），淋上香油即可。",,
B01-1403,Ḃi­ṗÃŴḂjċ{ẀF©@­ù:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1403,https://d3l76hx23vw40a.cloudfront.net/recipe/bk205-035a.jpg,,,,
B01-1084,【食譜】紅燒魚(3):www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1084,https://d3l76hx23vw40a.cloudfront.net/recipe/gy47-021.jpg,【材　料】、迦魶魚:600公克、薑絲:15公克、蔥段:20公克、辣椒片:10公克、水:250㏄、乾麵粉:少許、【調 味 料】、糖:1小匙 烏醋 1小匙 醬油 2大匙 醬油膏 1/2大匙、烏醋:1小匙 醬油 2大匙 醬油膏 1/2大匙、醬油:2大匙 醬油膏 1/2大匙、醬油膏:1/2大匙、【醃　 料】、薑片:10公克、蔥段:10公克、米酒:1大匙、鹽:少許,"1. 1.迦魶魚處理後洗淨，加入所有醃料醃約15分鐘，將魚拭乾抹上少許乾麵粉。
2. 2.熱鍋，倒入稍多的油，待油溫熱至160℃，放入作法1的魚炸約3分鐘，取出瀝乾備用。
3. 3.作法2鍋中留約1大匙油，放入薑絲、蔥段、辣椒片爆香，加入所有調味料及水煮沸，放入作法2的魚燒煮入味即可。",,
B01-275,【食譜】照燒雞丼:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-275,https://d3l76hx23vw40a.cloudfront.net/recipe/whk31-057.jpg,【材　料】、去骨雞腿肉:1隻、香菇:1朵、青蔥:1支、茄子:1小段、酒:醬汁：  2大匙、醬油露:3大匙、味醂:1小匙、砂糖:1+1/2大匙,"1. 1.去骨雞腿肉洗淨，抹上少許鹽靜置10分鐘至入味，再用酒水(水100cc酒5cc比例)洗淨後拭乾水分，最後用刀尖劃開肉質較厚處及腳筋部分備用。
2. 2.將醬汁所有材料混合均勻備用。
3. 3.熱油鍋，將作法1的雞肉有皮部分朝下放入以小火煎至8分熟，再依序放入香菇、青蔥、茄子煎約1分鐘，再倒入作法2的醬汁，煮至醬汁呈濃綢狀時即熄火。
4. 4.先將雞腿肉取出，切成適當大小放白飯上，再擺上茄子、青蔥、香菇，最後淋上鍋中剩餘的醬汁即可。",,
B01-1419,【食譜】電鍋蒸虱目魚:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1419,https://d3l76hx23vw40a.cloudfront.net/recipe/9128.jpg,【材　料】、無刺虱目魚肚:1片、薑絲:1大匙、蔥絲:2大匙、【調 味 料】、黃豆醬:2大匙 雞粉 少許、雞粉:少許、,"1. 1.在無刺虱目魚肚抹上少許雞粉，放入深盤內，魚肉上依序放上黃豆醬、薑絲，備用。
2. 2.電鍋外鍋放入蒸架，並倒入2杯水，蓋上鍋蓋、按下開關預熱至水滾。
3. 3.將作法1的魚盤放入電鍋中，蓋上鍋蓋蒸約15分鐘取出，放上蔥絲即可。",,
B01-1093,【食譜】涼拌洋蔥魚皮:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1093,https://d3l76hx23vw40a.cloudfront.net/recipe/gy52-036.jpg,【材　料】、魚皮:300公克、洋蔥:100公克、香菜:2支、辣椒:1條、蒜頭:3粒、【調 味 料】、香油:1大匙 鹽 少許 白胡椒粉 少許 辣油 1小匙、鹽:少許 白胡椒粉 少許 辣油 1小匙、白胡椒粉:少許 辣油 1小匙、辣油:1小匙,"1. 1.洋蔥切絲、放入冰水中冰鎮約20分鐘，備用。
2. 2.魚皮洗淨、放入滾水中快速汆燙過水，備用。
3. 3.取一容器，加入作法1的洋蔥絲、作法2的魚皮，再加入其餘材料與所有調味料，充分混合攪拌均勻即可。",,
B01-1233,【食譜】虱目魚湯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1233,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn33-051.jpg,【材　料】、虱目魚:半尾、豆腐:1塊、薑絲:20公克、【調 味 料】、鹽:1/2茶匙 米酒 1茶匙 水 500㏄、米酒:1茶匙 水 500㏄、水:500㏄,"1. 1.虱目魚洗淨切小塊，豆腐切小塊，備用
2. 2.將作法1的材料與薑絲及所有調味料，一起放入湯碗中。
3. 3.將作法2的湯碗放入微波爐，按＜微波＞鍵，火力設定1000W，時間設定4分鐘，按下＜開始＞即可。",,
B01-0856,【食譜】酸筍絲魚湯:www.ytower.com.tw,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0856,https://d3l76hx23vw40a.cloudfront.net/recipe/bk134-038a.jpg,【材　料】、虱目魚:1尾、酸筍絲:120公克、蔥段:20公克、薑片:20公克、【調 味 料】、鹽:1/2小匙 雞粉 1/4小匙 米酒 1大匙、雞粉:1/4小匙 米酒 1大匙、米酒:1大匙,"1. 1.虱目魚洗淨、切塊；酸筍絲用清水洗一下，馬上撈起瀝乾水分。
2. 2.取一湯鍋，加水(材料外)後放入作法1的酸筍絲煮滾，再轉小火續煮5分鐘。
3. 3.在作法2的鍋中放入蔥段、薑片、作法1的虱目魚塊煮2分鐘，最後加入所有調味料拌勻即可。",,
